Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-5g79,rt,stimulus,key_press,test_part,correct_response,trial_type,trial_index,time_elapsed,internal_node_id,correct,success,browser_events,view_history,grid,target,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,correct_resp_button,resp_button,cumulative_RT,actual_triplet,triplet_type
2277,1723464772439,12/08/2024 12:12:52,1723464774398,2,12/08/2024 14:12:54,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,,<h2>End of block 22</h2><br><p>Your accuracy: 90%</p><p>Your average response time: 353 ms</p><br><p class='message'><strong>Please try to be faster.</strong></p>,,,,html-keyboard-response,2276,1944022,0.0-21279.0,,,[],,,,,,,,,,,,,,,
2278,1723464773537,12/08/2024 12:12:53,1723464775514,2,12/08/2024 14:12:55,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,,"
    <p>Please place your fingers in this position on the keyboard:</p>
    <img src=/task/663873/37/asset/keyboard.bmp height='10%'>
    <h2>Please stay, the task will continue in a few seconds.<br><br>Please, when the first dog appears, continue the task immediately!</h2>",,,,html-keyboard-response,2277,1945137,0.0-21280.0,,,[],,,,,,,,,,,,,,,
2279,1723464774557,12/08/2024 12:12:54,1723464776513,2,12/08/2024 14:12:56,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,979.1999999992549,,76,,,serial-reaction-time,2278,1946137,0.0-21281.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,23,1,1,2134,0,4,l,l,979.1999999992549,4,X
2280,1723464775473,12/08/2024 12:12:55,1723464777433,2,12/08/2024 14:12:57,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,400.59999999962747,,70,,,serial-reaction-time,2279,1947057,0.0-21292.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,23,1,2,2134,0,2,f,f,400.59999999962747,42,X
2281,1723464776317,12/08/2024 12:12:56,1723464778286,2,12/08/2024 14:12:58,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,335.30000000074506,,70,,,serial-reaction-time,2280,1947909,0.0-21303.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,23,1,3,2134,0,2,f,f,335.30000000074506,422,H
2282,1723464777221,12/08/2024 12:12:57,1723464779175,2,12/08/2024 14:12:59,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,371.59999999962747,,83,,,serial-reaction-time,2281,1948798,0.0-21314.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,23,1,4,2134,0,1,s,s,371.59999999962747,221,H
2283,1723464778023,12/08/2024 12:12:58,1723464779981,2,12/08/2024 14:12:59,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,290.2000000011176,,83,,,serial-reaction-time,2282,1949604,0.0-21325.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,5,2134,0,1,s,s,290.2000000011176,211,H
2284,1723464778809,12/08/2024 12:12:58,1723464780782,2,12/08/2024 14:13:00,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,285,,74,,,serial-reaction-time,2283,1950405,0.0-21336.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,23,1,6,2134,0,3,j,j,285,113,H
2285,1723464779660,12/08/2024 12:12:59,1723464781606,2,12/08/2024 14:13:01,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,308.30000000074506,,76,,,serial-reaction-time,2284,1951229,0.0-21347.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,23,1,7,2134,0,4,l,l,308.30000000074506,134,L
2286,1723464780472,12/08/2024 12:13:00,1723464782438,2,12/08/2024 14:13:02,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,315.59999999962747,,76,,,serial-reaction-time,2285,1952061,0.0-21358.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,23,1,8,2134,0,4,l,l,315.59999999962747,344,H
2287,1723464781346,12/08/2024 12:13:01,1723464783310,2,12/08/2024 14:13:03,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,356.30000000074506,,74,,,serial-reaction-time,2286,1952933,0.0-21369.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,23,1,9,2134,0,3,j,j,356.30000000074506,443,L
2288,1723464782117,12/08/2024 12:13:02,1723464784087,2,12/08/2024 14:13:04,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,260.59999999962747,,83,,,serial-reaction-time,2287,1953710,0.0-21380.0-0.0,,,[],,"[[1,1,1,1]]","[0,1]",P,23,1,10,2134,0,2,f,s,260.59999999962747,432,H
2289,1723464782308,12/08/2024 12:13:02,1723464784286,2,12/08/2024 14:13:04,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,184.7999999988824,,70,,,serial-reaction-time,2288,1953909,0.0-21381.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,23,0,10,2134,0,2,f,f,445.3999999985099,432,H
2290,1723464783160,12/08/2024 12:13:03,1723464785125,2,12/08/2024 14:13:05,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,322.7999999988824,,74,,,serial-reaction-time,2289,1954749,0.0-21391.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,23,1,11,2134,0,3,j,j,322.7999999988824,323,T
2291,1723464784038,12/08/2024 12:13:04,1723464785997,2,12/08/2024 14:13:05,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,342.09999999962747,,83,,,serial-reaction-time,2290,1955620,0.0-21402.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,23,1,12,2134,0,1,s,s,342.09999999962747,231,H
2292,1723464784945,12/08/2024 12:13:04,1723464786911,2,12/08/2024 14:13:06,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,388.80000000074506,,83,,,serial-reaction-time,2291,1956534,0.0-21413.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,13,2134,0,1,s,s,388.80000000074506,311,L
2293,1723464785744,12/08/2024 12:13:05,1723464787702,2,12/08/2024 14:13:07,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,275.40000000037253,,74,,,serial-reaction-time,2292,1957325,0.0-21424.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,23,1,14,2134,0,3,j,j,275.40000000037253,113,H
2294,1723464786705,12/08/2024 12:13:06,1723464788630,2,12/08/2024 14:13:08,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,413.09999999962747,,76,,,serial-reaction-time,2293,1958253,0.0-21435.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,23,1,15,2134,0,4,l,l,413.09999999962747,134,L
2295,1723464787501,12/08/2024 12:13:07,1723464789477,2,12/08/2024 14:13:09,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,331.90000000037253,,74,,,serial-reaction-time,2294,1959101,0.0-21446.0-0.0,,,[],,"[[1,1,1,1]]","[0,3]",P,23,1,16,2134,0,4,l,j,331.90000000037253,344,H
2296,1723464787596,12/08/2024 12:13:07,1723464789496,2,12/08/2024 14:13:09,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,1.5,,76,,,serial-reaction-time,2295,1959119,0.0-21447.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,23,0,16,2134,0,4,l,l,333.40000000037253,344,H
2297,1723464788503,12/08/2024 12:13:08,1723464790353,2,12/08/2024 14:13:10,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,331.5,,70,,,serial-reaction-time,2296,1959976,0.0-21457.0-0.0,,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,17,2134,0,1,s,f,331.5,441,L
2298,1723464788606,12/08/2024 12:13:08,1723464790445,2,12/08/2024 14:13:10,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,77.89999999850988,,83,,,serial-reaction-time,2297,1960068,0.0-21458.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,0,17,2134,0,1,s,s,409.3999999985099,441,L
2299,1723464789373,12/08/2024 12:13:09,1723464791334,2,12/08/2024 14:13:11,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,365.40000000037253,,70,,,serial-reaction-time,2298,1960957,0.0-21468.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,23,1,18,2134,0,2,f,f,365.40000000037253,412,H
2300,1723464790349,12/08/2024 12:13:10,1723464792285,2,12/08/2024 14:13:12,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,435.7000000011176,,83,,,serial-reaction-time,2299,1961909,0.0-21479.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,19,2134,0,1,s,s,435.7000000011176,121,T
2301,1723464791213,12/08/2024 12:13:11,1723464793186,2,12/08/2024 14:13:13,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,380.40000000037253,,83,,,serial-reaction-time,2300,1962810,0.0-21490.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,23,1,20,2134,0,1,s,s,380.40000000037253,211,H
2302,1723464792046,12/08/2024 12:13:12,1723464794022,2,12/08/2024 14:13:14,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,320.59999999962747,,70,,,serial-reaction-time,2301,1963645,0.0-21501.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,23,1,21,2134,0,2,f,f,320.59999999962747,112,L
2303,1723464792924,12/08/2024 12:13:12,1723464794902,2,12/08/2024 14:13:14,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,364.7000000011176,,74,,,serial-reaction-time,2302,1964526,0.0-21512.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,23,1,22,2134,0,3,j,j,364.7000000011176,123,H
2304,1723464793796,12/08/2024 12:13:13,1723464795773,2,12/08/2024 14:13:15,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,347,,74,,,serial-reaction-time,2303,1965397,0.0-21523.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,23,1,23,2134,0,3,j,j,347,233,L
2305,1723464794626,12/08/2024 12:13:14,1723464796582,2,12/08/2024 14:13:16,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,291.09999999962747,,76,,,serial-reaction-time,2304,1966206,0.0-21534.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,23,1,24,2134,0,4,l,l,291.09999999962747,334,H
2306,1723464795471,12/08/2024 12:13:15,1723464797427,2,12/08/2024 14:13:17,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,324.7000000011176,,70,,,serial-reaction-time,2305,1967050,0.0-21545.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,23,1,25,2134,0,2,f,f,324.7000000011176,342,L
2307,1723464796461,12/08/2024 12:13:16,1723464798378,2,12/08/2024 14:13:18,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,431.90000000037253,,70,,,serial-reaction-time,2306,1968002,0.0-21556.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,23,1,26,2134,0,2,f,f,431.90000000037253,422,H
2308,1723464797216,12/08/2024 12:13:17,1723464799183,2,12/08/2024 14:13:19,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,289.3999999985099,,74,,,serial-reaction-time,2307,1968806,0.0-21567.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,23,1,27,2134,0,3,j,j,289.3999999985099,223,L
2309,1723464798072,12/08/2024 12:13:18,1723464800022,2,12/08/2024 14:13:20,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,323.69999999925494,,83,,,serial-reaction-time,2308,1969645,0.0-21578.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,23,1,28,2134,0,1,s,s,323.69999999925494,231,H
2310,1723464799005,12/08/2024 12:13:19,1723464800958,2,12/08/2024 14:13:20,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,421.2999999988824,,83,,,serial-reaction-time,2309,1970582,0.0-21589.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,29,2134,0,1,s,s,421.2999999988824,311,L
2311,1723464799870,12/08/2024 12:13:19,1723464801846,2,12/08/2024 14:13:21,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,372.40000000037253,,74,,,serial-reaction-time,2310,1971470,0.0-21600.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,23,1,30,2134,0,3,j,j,372.40000000037253,113,H
2312,1723464800738,12/08/2024 12:13:20,1723464802703,2,12/08/2024 14:13:22,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,340.90000000037253,,70,,,serial-reaction-time,2311,1972326,0.0-21611.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",R,23,1,31,2134,0,2,f,f,340.90000000037253,132,L
2313,1723464801567,12/08/2024 12:13:21,1723464803526,2,12/08/2024 14:13:23,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,307.6000000014901,,76,,,serial-reaction-time,2312,1973150,0.0-21622.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,23,1,32,2134,0,4,l,l,307.6000000014901,324,H
2314,1723464802501,12/08/2024 12:13:22,1723464804490,2,12/08/2024 14:13:24,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,435.8999999985099,,83,,,serial-reaction-time,2313,1974113,0.0-21633.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,33,2134,0,1,s,s,435.8999999985099,241,H
2315,1723464803343,12/08/2024 12:13:23,1723464805311,2,12/08/2024 14:13:25,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,306,,70,,,serial-reaction-time,2314,1974934,0.0-21644.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,23,1,34,2134,0,2,f,f,306,412,H
2316,1723464804130,12/08/2024 12:13:24,1723464806098,2,12/08/2024 14:13:26,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,267.80000000074506,,74,,,serial-reaction-time,2315,1975722,0.0-21655.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,23,1,35,2134,0,3,j,j,267.80000000074506,123,H
2317,1723464804955,12/08/2024 12:13:24,1723464806899,2,12/08/2024 14:13:26,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,280.5,,83,,,serial-reaction-time,2316,1976522,0.0-21666.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,23,1,36,2134,0,1,s,s,280.5,231,H
2318,1723464805793,12/08/2024 12:13:25,1723464807765,2,12/08/2024 14:13:27,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,329.6000000014901,,76,,,serial-reaction-time,2317,1977389,0.0-21677.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,23,1,37,2134,0,4,l,l,329.6000000014901,314,H
2319,1723464806622,12/08/2024 12:13:26,1723464808591,2,12/08/2024 14:13:28,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,309.09999999962747,,74,,,serial-reaction-time,2318,1978214,0.0-21688.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,23,1,38,2134,0,3,j,j,309.09999999962747,143,H
2320,1723464807505,12/08/2024 12:13:27,1723464809494,2,12/08/2024 14:13:29,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,363.5,,83,,,serial-reaction-time,2319,1979117,0.0-21699.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,39,2134,0,1,s,s,363.5,431,L
2321,1723464808331,12/08/2024 12:13:28,1723464810294,2,12/08/2024 14:13:30,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,286.09999999962747,,74,,,serial-reaction-time,2320,1979917,0.0-21710.0-0.0,,,[],,"[[1,1,1,1]]","[0,3]",P,23,1,40,2134,0,4,l,j,286.09999999962747,314,H
2322,1723464808429,12/08/2024 12:13:28,1723464810377,2,12/08/2024 14:13:30,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,67,,76,,,serial-reaction-time,2321,1980000,0.0-21711.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,23,0,40,2134,0,4,l,l,353.09999999962747,314,H
2323,1723464809363,12/08/2024 12:13:29,1723464811348,2,12/08/2024 14:13:31,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,451.80000000074506,,76,,,serial-reaction-time,2322,1980972,0.0-21721.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,23,1,41,2134,0,4,l,l,451.80000000074506,144,L
2324,1723464810254,12/08/2024 12:13:30,1723464812222,2,12/08/2024 14:13:32,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,358.59999999962747,,70,,,serial-reaction-time,2323,1981846,0.0-21732.0-0.0,1,,[],,"[[1,1,1,1]]","[0,1]",P,23,1,42,2134,0,2,f,f,358.59999999962747,442,H
2325,1723464811039,12/08/2024 12:13:31,1723464813019,2,12/08/2024 14:13:33,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,268.40000000037253,,74,,,serial-reaction-time,2324,1982643,0.0-21743.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",R,23,1,43,2134,0,3,j,j,268.40000000037253,423,L
2326,1723464811822,12/08/2024 12:13:31,1723464813775,2,12/08/2024 14:13:33,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,239.7999999988824,,83,,,serial-reaction-time,2325,1983398,0.0-21754.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",P,23,1,44,2134,0,1,s,s,239.7999999988824,231,H
2327,1723464812655,12/08/2024 12:13:32,1723464814622,2,12/08/2024 14:13:34,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,333,,83,,,serial-reaction-time,2326,1984246,0.0-21765.0-0.0,1,,[],,"[[1,1,1,1]]","[0,0]",R,23,1,45,2134,0,1,s,s,333,311,L
2328,1723464813445,12/08/2024 12:13:33,1723464815422,2,12/08/2024 14:13:35,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,284.19999999925494,,74,,,serial-reaction-time,2327,1985046,0.0-21776.0-0.0,1,,[],,"[[1,1,1,1]]","[0,2]",P,23,1,46,2134,0,3,j,j,284.19999999925494,113,H
2329,1723464814287,12/08/2024 12:13:34,1723464816271,2,12/08/2024 14:13:36,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,331.8999999985099,,76,,,serial-reaction-time,2328,1985894,0.0-21787.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",R,23,1,47,2134,0,4,l,l,331.8999999985099,134,L
2330,1723464815234,12/08/2024 12:13:35,1723464817095,2,12/08/2024 14:13:37,143587,32,task-vmxp,,39514458,wbij5,9856551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,3440x1440,3440x1440,,,,Alternating Serial Reaction Time (ASRT) task,37,Stroop ,308.59999999962747,,76,,,serial-reaction-time,2329,1986718,0.0-21798.0-0.0,1,,[],,"[[1,1,1,1]]","[0,3]",P,23,1,48,2134,0,4,l,l,308.59999999962747,344,H
